Experiment Directory: /mnt/c/Users/rcham/Documents/Git/tomcat/human_experiments/lab_software/data_inventory/

Status            |Description                                 |Directory                       |File(s)                   |Min_Size|Max_Size|Min_Count|Max_Count|File_Size|File_Count|
------------------|--------------------------------------------|--------------------------------|--------------------------|--------|--------|---------|---------|---------|----------|
Face Images:                                                   |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |Leopard Pupil 001 - eye0_timestamps.npy     |leopard/pupil_recorder/001      |eye0_timestamps.npy       |1M      |8M      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - eye1.intrinsics         |leopard/pupil_recorder/001      |eye1.intrinsics           |100     |400     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - eye1.mp4                |leopard/pupil_recorder/001      |eye1.mp4                  |1G      |6G      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - eye1_timestamps.npy     |leopard/pupil_recorder/001      |eye1_timestamps.npy       |1M      |8M      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - fixations.pldata        |leopard/pupil_recorder/001      |fixations.pldata          |1M      |100M    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - fixations_timestamps.npy|leopard/pupil_recorder/001      |fixations_timestamps.npy  |10K     |500K    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - gaze.pldata             |leopard/pupil_recorder/001      |gaze.pldata               |500M    |4G      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - gaze_timestamps.npy     |leopard/pupil_recorder/001      |gaze_timestamps.npy       |2M      |20M     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - info.player.json        |leopard/pupil_recorder/001      |info.player.json          |100     |800     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - notify.pldata           |leopard/pupil_recorder/001      |notify.pldata             |1M      |5M      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - notify_timestamps.npy   |leopard/pupil_recorder/001      |notify_timestamps.npy     |100     |400     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - pupil.pldata            |leopard/pupil_recorder/001      |pupil.pldata              |100M    |800M    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - pupil_timestamps.npy    |leopard/pupil_recorder/001      |pupil_timestamps.npy      |2M      |20M     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - surface_definitions_v01 |leopard/pupil_recorder/001      |surface_definitions_v01   |500     |3K      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - surfaces.pldata         |leopard/pupil_recorder/001      |surfaces.pldata           |80M     |300M    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - surfaces_timestamps.npy |leopard/pupil_recorder/001      |surfaces_timestamps.npy   |200K    |2G      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - user_info.csv           |leopard/pupil_recorder/001      |user_info.csv             |10      |100K    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - world.intrinsics        |leopard/pupil_recorder/001      |world.intrinsics          |100     |800     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - world.mp4               |leopard/pupil_recorder/001      |world.mp4                 |4G      |60G     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Pupil 001 - world_timestamps.npy    |leopard/pupil_recorder/001      |world_timestamps.npy      |200K    |900K    |1        |1        |(no dir) |(no dir)  |
..
Audio Files:                                                   |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |Lion Audio .wav Files Block 2               |lion/audio/block_2              |*.wav                     |80M     |200M    |3        |3        |(no dir) |(no dir)  |
X Dir Not Exist   |Tiger Audio .wav Files Block 2              |tiger/audio/block_2             |*.wav                     |80M     |200M    |3        |3        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard Audio .wav Files Block 2            |leopard/audio/block_2           |*.wav                     |80M     |200M    |3        |3        |(no dir) |(no dir)  |
X Dir Not Exist   |CAT Audio .wav File Block 2                 |cat/audio/block_2               |audio.wav                 |10M     |300M    |1        |1        |(no dir) |(no dir)  |
..
LSL XDF Files:                                                 |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |LSL .xdf File Block 1                       |lsl                             |block_1.xdf               |400M    |3G      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |LSL .xdf File Block 2                       |lsl                             |block_2.xdf               |400M    |3G      |1        |1        |(no dir) |(no dir)  |
..
Baseline Tasks Files:                                          |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |Rest State Task .csv File                   |baseline_tasks/rest_state       |*.csv                     |100     |1K      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Finger Tapping Task .csv File               |baseline_tasks/finger_tapping   |*.csv                     |100     |1M      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Finger Tapping Task .json Files             |baseline_tasks/finger_tapping   |*.json                    |100     |1K      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Affective Task .csv Files                   |baseline_tasks/affective        |*.csv                     |100     |1M      |4        |4        |(no dir) |(no dir)  |
X Dir Not Exist   |Affective Task .json Files                  |baseline_tasks/affective        |*.json                    |100     |1K      |4        |4        |(no dir) |(no dir)  |
X Dir Not Exist   |Ping-Pong Task .csv Files                   |baseline_tasks/ping_pong        |*.csv                     |100     |2M      |3        |3        |(no dir) |(no dir)  |
X Dir Not Exist   |Ping-Pong Task .json Files                  |baseline_tasks/ping_pong        |*.json                    |100     |1K      |3        |3        |(no dir) |(no dir)  |
..
Minecraft Metadata Files:                                      |                                |                          |        |        |         |         |         |          |
X File Not Exist  |Minecraft Trial Info - trial_info.json      |                                |trial_info.json           |100     |300     |1        |1        |(no dir) |(no file) |
X Dir Not Exist   |Minecraft Metadata .metadata Files          |minecraft                       |*.metadata                |50M     |120M    |3        |3        |(no dir) |(no dir)  |
..
Testbed Log Files:                                             |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |Testbed Log - ihmc-logs.tar                 |testbed_logs/*                  |ihmc-logs.tar             |100M    |500M    |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Testbed ASR Agent Logs .log Files           |testbed_logs/*/ASR_Agent/logs   |*.log                     |1K      |50K     |1        |10       |(no dir) |(no dir)  |
X Dir Not Exist   |Testbed Dozzle Logs .log Files              |testbed_logs/*/dozzle_logs      |*.log                     |0       |200M    |1        |50       |(no dir) |(no dir)  |
X Dir Not Exist   |Testbed Speech Analyzer Agent - features.sql|testbed*/*/speech_analyzer_agent|features.sql              |0       |2G      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Testbed Speech Analyzer Agent .log Files    |testbed*/*/speech*/logs         |*.log                     |1K      |2M      |1        |10       |(no dir) |(no dir)  |
X File Not Exist  |Time Difference - time_difference.txt       |                                |time_difference.txt       |10      |100     |1        |1        |(no dir) |(no file) |
..
REDCap Data:                                                   |                                |                          |        |        |         |         |         |          |
X Dir Not Exist   |REDCap Team Data - team_data.csv            |redcap_data                     |team_data.csv             |100     |5K      |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Lion - lion_self_report_data.csv            |lion/redcap_data                |lion_self*data.csv        |100     |10K     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Lion - lion_post_game_survey_Data.csv       |lion/redcap_data                |lion_post_game*Data.csv   |100     |10K     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Tiger - tiger_self_report_data.csv          |tiger/redcap_data               |tiger_self*data.csv       |100     |10K     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Tiger - tiger_post_game_survey_Data.csv     |tiger/redcap_data               |tiger_post_game*Data.csv  |100     |10K     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard - leopard_self_report_data.csv      |leopard/redcap_data             |leopard_self*data.csv     |100     |10K     |1        |1        |(no dir) |(no dir)  |
X Dir Not Exist   |Leopard - leopard_post_game_survey_Data.csv |leopard/redcap_data             |leopard_post_game*Data.csv|100     |10K     |1        |1        |(no dir) |(no dir)  |
..

